"word","spelling"
"fingimento","fĩ.ʒi.ˈmẽ.tu"
"compatriota","kõ.pɐ.ˈtɾjɔ.tɐ"
"largura","lɐɾ.ˈɡu.ɾɐ"
"canoro","kɐ.ˈnɔ.ɾu"
"pautar","paw.ˈtaɾ"
"bacharelato","bɐ.ʃɐ.ɾɨ.ˈla.tu"
"automático","aw.tu.ˈma.ti.ku"
"pleito","ˈplɐj.tu"
"alcatifa","aɫ.kɐ.ˈti.fɐ"
"cartório","kɐɾ.ˈtɔ.ɾju"
"ajuste","ɐ.ˈʒu.stɨ"
"predomínio","pɾɨ.du.ˈmi.nju"
"resma","ˈReʒ.mɐ"
"gatilho","ɡɐ.ˈti.ʎu"
"junquilho","ʒũ.ˈki.ʎu"
"catarse","kɐ.ˈtaɾ.zɨ"
"consoante","kõ.ˈswɐ̃.tɨ"
"implícito","ĩ.ˈpli.si.tu"
"igualmente","i.ɡwaɫ.ˈmẽ.tɨ"
"pontiagudo","põ.tjɐ.ˈɡu.du"
"coitado","koj.ˈta.du"
"copa","ˈkɔ.pɐ"
"trepadeira","tɾɨ.pɐ.ˈdɐj.ɾɐ"
"araruta","ɐ.ɾɐ.ˈɾu.tɐ"
"espinho","iʃ.ˈpi.ɲu"
"cavilha","kɐ.ˈvi.ʎɐ"
"coxa","ˈko.ʃɐ"
"almofariz","aɫ.mu.fɐ.ˈɾiʃ"
"paludismo","pɐ.lu.ˈdiʒ.mu"
"malária","mɐ.ˈla.ɾjɐ"
"flutuador","flu.twɐ.ˈdoɾ"
"deambulação","djɐ̃.bu.lɐ.ˈsɐ̃w̃"
"lavandaria","lɐ.vɐ̃.dɐ.ˈɾi.ɐ"
"pasmo","ˈpaʒ.mu"
"colidir","ku.li.ˈdiɾ"
"carecer","kɐ.ɾɨ.ˈseɾ"
"inteligibilidade","ĩ.tɨ.li.ʒi.bi.li.ˈda.dɨ"
"glicínia","ɡli.ˈsi.njɐ"
"fraternal","fɾɐ.tɨɾ.ˈnaɫ"
"caverna","kɐ.ˈvɛɾ.nɐ"
"ornamental","ɔɾ.nɐ.mẽ.ˈtaɫ"
"âmago","ˈɐ.mɐ.ɣu"
"pleonasmo","plju.ˈnaʒ.mu"
"antagónico","ɐ̃.tɐ.ˈɡɔ.ni.ku"
"esmeril","iʒ.mɨ.ˈɾiɫ"
"faroleiro","fɐ.ɾu.ˈlɐj.ɾu"
"antena","ɐ̃.ˈte.nɐ"
"comemoração","ku.mɨ.mu.ɾɐ.ˈsɐ̃w̃"
"traseiro","tɾɐ.ˈzɐj.ɾu"
"canal","kɐ.ˈnaɫ"
"ardente","ɐɾ.ˈdẽ.tɨ"
"escopro","iʃ.ˈko.pɾu"
"cinzel","sĩ.ˈzɛɫ"
"evasão","i.va.ˈzɐ̃w̃"
"mesura","mɨ.ˈzu.ɾɐ"
"vale","ˈva.lɨ"
"galão","ɡɐ.ˈlɐ̃w̃"
"espiga","iʃ.ˈpi.ɡɐ"
"malabarista","mɐ.lɐ.bɐ.ˈɾiʃ.tɐ"
"pluricelular","plu.ɾi.sɨ.lu.ˈlaɾ"
"ágil","ˈa.ʒiɫ"
"litro","ˈli.tɾu"
"criatura","kɾi.ɐ.ˈtu.ɾɐ"
"saraiva","sɐ.ˈɾaj.vɐ"
"extático","ɐjʃ.ˈta.ti.ku"
"silábico","si.ˈla.bi.ku"
"cartilha","kɐɾ.ˈti.ʎɐ"
"preparação","pɾɨ.pɐ.ɾɐ.ˈsɐ̃w̃"
"pronominal","pɾu.nu.mi.ˈnaɫ"
"meia","ˈmɐj.ɐ"
"habilidoso","ɐ.bi.li.ˈdo.zu"
"habilitação","ɐ.bi.li.tɐ.ˈsɐ̃w̃"
"habitáculo","ɐ.bi.ˈta.ku.lu"
"habitável","ɐ.bi.ˈta.vɛɫ"
"hálito","ˈa.li.tu"
"peneira","pɨ.ˈnɐj.ɾɐ"
"enfadonho","ẽ.fɐ.ˈdo.ɲu"
"excelência","ɐjʃ.sɨ.ˈlẽ.sjɐ"
"harém","a.ˈɾɐ̃j̃"
"harmónica","ɐɾ.ˈmɔ.ni.kɐ"
"harmónio","ɐɾ.ˈmɔ.nju"
"harmonização","ɐɾ.mu.ni.zɐ.ˈsɐ̃w̃"
"harpa","ˈaɾ.pɐ"
"hectare","ɛˈk.ta.ɾɨ"
"hematoma","e.mɐ.ˈto.mɐ"
"hemiciclo","ɛ.mi.ˈsi.klu"
"hemiplegia","ɛ.mi.plɛ.ˈʒi.ɐ"
"hemisfério","i.miʃ.ˈfɛ.ɾju"
"hemorroidas","ɛ.mu.ˈRɔj.dɐʃ"
"hepatite","ɛ.pɐ.ˈti.tɨ"
"hera","ˈɛ.ɾɐ"
"herbívoro","ɛɾ.ˈbi.vu.ɾu"
"hercúleo","ɛɾ.ˈku.lju"
"hereditário","e.ɾɨ.di.ˈta.ɾju"
"hermético","eɾ.ˈmɛ.ti.ku"
"hérnia","ˈɛɾ.njɐ"
"ingrediente","ĩ.ɡɾɨ.ˈdjẽ.tɨ"
"gorduroso","ɡuɾ.du.ˈɾo.zu"
"heroísmo","i.ˈɾwiʒ.mu"
"herpes","ˈɛɾ.pɨʃ"
"hesitante","i.zi.ˈtɐ̃.tɨ"
"hexágono","ɛɡ.ˈza.ɡu.nu"
"dissílabo","di.ˈsi.lɐ.bu"
"pressuposto","pɾɨ.su.ˈpoʃ.tu"
"hidráulica","i.ˈdɾaw.li.kɐ"
"hidrodinâmica","i.dɾɔ.di.ˈnɐ.mi.kɐ"
"hidrodinâmico","i.dɾɔ.di.ˈnɐ.mi.ku"
"hidrófilo","i.ˈdɾɔ.fi.lu"
"hidrofobia","i.dɾɔ.fu.ˈbi.ɐ"
"hidrologia","i.dɾu.lu.ˈʒi.ɐ"
"petulante","pɨ.tu.ˈlɐ̃.tɨ"
"inquérito","ĩ.ˈkɛ.ɾi.tu"
"desagregação","dɨ.zɐ.ɡɾɨ.ɡɐ.ˈsɐ̃w̃"
"hiena","ˈje.nɐ"
"hieróglifo","jɛ.ˈɾɔ.ɡli.fu"
"higiénico","i.ˈʒjɛ.ni.ku"
"hipermercado","i.pɛɾ.mɨɾ.ˈka.du"
"hipertensão","i.pɛɾ.tẽ.ˈsɐ̃w̃"
"hipertrofia","i.pɛɾ.tɾu.ˈfi.ɐ"
"hípico","ˈi.pi.ku"
"hipnose","i.ˈpnɔ.zɨ"
"embriagado","ẽ.bɾjɐ.ˈɡa.du"
"hipnótico","i.ˈpnɔ.ti.ku"
"hipocondria","i.pɔ.kõ.ˈdɾi.ɐ"
"hipotensão","i.pɔ.tẽ.ˈsɐ̃w̃"
"hipotenusa","i.pɔ.tɨ.ˈnu.zɐ"
"hipotético","i.pu.ˈtɛ.ti.ku"
"hirsuto","iɾ.ˈsu.tu"
"histeria","iʃ.tɨ.ˈɾi.ɐ"
"histologia","iʃ.tu.lu.ˈʒi.ɐ"
"holocausto","ɔ.lɔ.ˈkawʃ.tu"
"holofote","ɔ.lɔ.ˈfɔ.tɨ"
"homicida","u.mi.ˈsi.dɐ"
"homónimo","ɔ.ˈmɔ.ni.mu"
"honestidade","u.nɨʃ.ti.ˈda.dɨ"
"honorário","u.nu.ˈɾa.ɾju"
"honroso","õ.ˈRo.zu"
"hóquei","ˈɔ.kɐj"
"horizonte","ɔ.ɾi.ˈzõ.tɨ"
"horror","u.ˈRoɾ"
"horroroso","u.Ru.ˈɾo.zu"
"hortícola","ɔɾ.ˈti.ku.lɐ"
"horto","ˈoɾ.tu"
"hulha","ˈu.ʎɐ"
"humanitário","u.mɐ.ni.ˈta.ɾju"
"humildade","u.miɫ.ˈda.dɨ"
"humilhação","u.mi.ʎɐ.ˈsɐ̃w̃"
"humorista","u.mu.ˈɾiʃ.tɐ"
"básico","ˈba.zi.ku"
"característico","kɐ.ɾɐk.tɨ.ˈɾiʃ.ti.ku"
"curiosidade","ku.ɾju.zi.ˈda.dɨ"
"indiscrição","ĩ.dɨʃ.kɾi.ˈsɐ̃w̃"
"detalhe","dɨ.ˈta.ʎɨ"
"disciplina","diʃ.si.ˈpli.nɐ"
"extremo","ɐjʃ.ˈtɾe.mu"
"deflagração","dɨ.flɐ.ɡɾɐ.ˈsɐ̃w̃"
"deflagrar","dɨ.flɐ.ˈɡɾaɾ"
"emulação","i.mu.lɐ.ˈsɐ̃w̃"
"asceta","aʃ.ˈsɛ.tɐ"
"reivindicar","Rɐj.vĩ.di.ˈkaɾ"
"subsistir","sub.siʃ.ˈtiɾ"
"justamente","ʒuʃ.tɐ.ˈmẽ.tɨ"
"unido","u.ˈni.du"
"variação","vɐ.ɾjɐ.ˈsɐ̃w̃"
"habilitado","ɐ.bi.li.ˈta.du"
"habilmente","a.biɫ.ˈmẽ.tɨ"
"visual","vi.ˈzwaɫ"
"esquadra","iʃ.ˈkwa.dɾɐ"
"loucura","low.ˈku.ɾɐ"
"harpista","ɐɾ.ˈpiʃ.tɐ"
"tático","ˈta.ti.ku"
"metonímia","mɨ.tu.ˈni.mjɐ"
"crescente","kɾɨʃ.ˈsẽ.tɨ"
"hasta","ˈaʃ.tɐ"
"hastiforme","ɐʃ.ti.ˈfɔr.mə"
"havano","ɐ.vɐ.ˈnu"
"primitivo","pɾi.mi.ˈti.vu"
"bedelho","bɨ.ˈde.ʎu"
"heliocêntrico","ɛ.ljɔ.ˈsẽ.tɾi.ku"
"heliporto","ɛ.li.ˈpoɾ.tu"
"novidade","nu.vi.ˈda.dɨ"
"polissílabo","pɔ.li.ˈsi.lɐ.bu"
"propagação","pɾu.pɐ.ɡɐ.ˈsɐ̃w̃"
"registo","Rɨ.ˈʒiʃ.tu"
"punho","ˈpu.ɲu"
"maduro","mɐ.ˈdu.ɾu"
"vagar","vɐ.ˈɡaɾ"
"polegar","pu.lɨ.ˈɡaɾ"
"observação","ɔb.sɨɾ.vɐ.ˈsɐ̃w̃"
"medição","mɨ.di.ˈsɐ̃w̃"
"licença","li.ˈsẽ.sɐ"
"patológico","pɐ.tu.ˈlɔ.ʒi.ku"
"denodo","dɨ.ˈno.du"
"estável","iʃ.ˈta.vɛɫ"
"especialmente","iʃ.pɨ.si.aɫ.ˈmẽ.tɨ"
"gratidão","ɡɾɐ.ti.ˈdɐ̃w̃"
"submissão","sub.mi.ˈsɐ̃w̃"
"pálido","ˈpa.li.du"
"resto","ˈRɛʃ.tu"
"separado","sɨ.pɐ.ˈɾa.du"
"saliência","sɐ.ˈljẽ.sjɐ"
"comummente","ku.mũ.ˈmẽ.tɨ"
"luto","ˈlu.tu"
"desgosto","dɨʒ.ˈɡoʃ.tu"
"agitado","ɐ.ʒi.ˈta.du"
"solene","su.ˈlɛ.nɨ"
"batida","bɐ.ˈti.dɐ"
"melodia","mɨ.lu.ˈdi.ɐ"
"tomada","tu.ˈma.dɐ"
"louça","ˈlow.sɐ"
"calamidade","kɐ.lɐ.mi.ˈda.dɨ"
"visitante","vi.zi.ˈtɐ̃.tɨ"
"moagem","ˈmwa.ʒɐ̃j̃"
"doca","ˈdɔ.kɐ"
"cometa","ku.ˈme.tɐ"
"verosímil","vɨ.ɾu.ˈzi.miɫ"
"quarteirão","kwɐɾ.tɐj.ˈɾɐ̃w̃"
"misto","ˈmiʃ.tu"
"cruzar","kɾu.ˈzaɾ"
"isolado","i.zu.ˈla.du"
"garantia","ɡɐ.ɾɐ̃.ˈti.ɐ"
"ternura","tɨɾ.ˈnu.ɾɐ"
"rancor","Rɐ̃.ˈkoɾ"
"inclusive","ĩ.klu.ˈzi.vɛ"
"deficiência","dɨ.fɨ.ˈsjẽn.sjɐ"
"lacaio","lɐ.ˈkaj.u"
"consagrar","kõ.sɐ.ˈɡɾaɾ"
"chamada","ʃɐ.ˈma.dɐ"
"lamentar","lɐ.mẽ.ˈtaɾ"
"cordão","kuɾ.ˈdɐ̃w̃"
"inesperado","i.nɨʃ.pɨ.ˈɾa.du"
"consultar","kõ.suɫ.ˈtaɾ"
"desânimo","dɨ.ˈzɐ.ni.mu"
"suor","su.ˈɔɾ"
"ninho","ˈni.ɲu"
"remoto","Rɨ.ˈmɔ.tu"
"complexo","kõ.ˈplɛ.ksu"
"manutenção","mɐ.nu.tẽ.ˈsɐ̃w̃"
"vítreo","ˈvi.tɾju"
"leitura","lɐj.ˈtu.ɾɐ"
"regulamento","Rɨ.ɡu.lɐ.ˈmẽ.tu"
"estático","iʃ.ˈta.ti.ku"
"distúrbio","diʃ.ˈtuɾ.bju"
"cultural","kuɫ.tu.ˈɾaɫ"
"centímetro","sẽ.ˈti.mɨ.tɾu"
"logro","ˈlo.ɡɾu"
"espacial","iʃ.pɐ.ˈsi.aɫ"
"imposição","ĩ.pu.zi.ˈsɐ̃w̃"
"movimentar","mu.vi.mẽ.ˈtaɾ"
"vulcânico","vuɫ.ˈkɐ.ni.ku"
"correspondência","ku.Rɨʃ.põ.ˈdẽ.sjɐ"
"submarino","sub.mɐ.ˈɾi.nu"
"pulso","ˈpuɫ.su"
"fundar","fũ.ˈdaɾ"
"incandescente","ĩ.kɐ̃.dɨʃ.ˈsẽ.tɨ"
"impacto","ĩ.ˈpak.tu"
"valente","vɐ.ˈlẽ.tɨ"
"cunho","ˈku.ɲu"
"estágio","iʃ.ˈta.ʒju"
"cartucho","kɐɾ.ˈtu.ʃu"
"serviçal","sɨɾ.vi.ˈsaɫ"
"manobra","mɐ.ˈnɔ.bɾɐ"
"editora","i.di.ˈto.ɾɐ"
"diacrítico","djɐ.ˈkɾi.ti.ku"
"departamento","dɨ.pɐɾ.tɐ.ˈmẽ.tu"
"visionário","vi.zju.ˈna.ɾju"
"alegação","ɐ.lɨ.ɡɐ.ˈsɐ̃w̃"
"prontamente","pɾõ.tɐ.ˈmẽ.tɨ"
"queixo","ˈkɐj.ʃu"
"importar","ĩ.puɾ.ˈtaɾ"
"surpreender","suɾ.pɾjẽ.ˈdeɾ"
"gancho","ˈɡɐ̃.ʃu"
"personificar","pɨɾ.su.ni.fi.ˈkaɾ"
"subentendido","su.bẽ.tẽ.ˈdi.du"
"imprevisto","ĩ.pɾɨ.ˈviʃ.tu"
"inato","i.ˈna.tu"
"robusto","Ru.ˈbuʃ.tu"
"estatura","iʃ.tɐ.ˈtu.ɾɐ"
"dirigente","dɨ.ɾi.ˈʒẽ.tɨ"
"compacto","kõ.ˈpak.tu"
"projétil","pɾu.ˈʒɛ.tiɫ"
"concentração","kõ.sẽ.tɾɐ.ˈsɐ̃w̃"
"cândido","ˈkɐ̃.di.du"
"perene","pɨ.ˈɾɛ.nɨ"
"cólica","ˈkɔ.li.kɐ"
"banda","ˈbɐ̃.dɐ"
"presidir","pɾɨ.zi.ˈdiɾ"
"categorizar","kɐ.tɨ.ɡu.ɾi.ˈzaɾ"
"grilo","ˈɡɾi.lu"
"moralidade","mu.ɾɐ.li.ˈda.dɨ"
"derrame","dɨ.ˈRɐ.mɨ"
"derramamento","dɨ.Rɐ.mɐ.ˈmẽ.tu"
"aumentativo","aw.mẽ.tɐ.ˈti.vu"
"silencioso","si.lẽ.ˈsjo.zu"
"cifrão","si.ˈfɾɐ̃w̃"
"psiquiatria","psi.kjɐ.ˈtɾi.ɐ"
"devoção","dɨ.vu.ˈsɐ̃w̃"
"testar","tɨʃ.ˈtaɾ"
"papo","ˈpa.pu"
"libélula","li.ˈbɛ.lu.lɐ"
"oficialmente","ɔ.fi.si.aɫ.ˈmẽ.tɨ"
"encargo","ẽ.ˈkaɾ.ɡu"
"desacordo","dɨ.zɐ.ˈkoɾ.du"
"soalho","ˈswa.ʎu"
"distanciamento","diʃ.tɐ̃.sjɐ.ˈmẽ.tu"
"aproximação","ɐ.pɾɔ.si.mɐ.ˈsɐ̃w̃"
"portão","puɾ.ˈtɐ̃w̃"
"tonel","tu.ˈnɛɫ"
"participante","pɐɾ.ti.si.ˈpɐ̃.tɨ"
"promiscuidade","pɾu.miʃ.kwi.ˈda.dɨ"
"regional","Rɨ.ʒju.ˈnaɫ"
"pianista","pjɐ.ˈniʃ.tɐ"
"toca","ˈtɔ.kɐ"
"mesquita","mɨʃ.ˈki.tɐ"
"roedor","Ru.i.ˈdoɾ"
"dorso","ˈdoɾ.su"
"refinar","Rɨ.fi.ˈnaɾ"
"colega","ku.ˈlɛ.ɡɐ"
"translação","tɾɐ̃ʒ.la.ˈsɐ̃w̃"
"nostalgia","nuʃ.taɫ.ˈʒi.ɐ"
"mansão","mɐ̃.ˈsɐ̃w̃"
"conversação","kõ.vɨɾ.sɐ.ˈsɐ̃w̃"
"vestíbulo","vɨʃ.ˈti.bu.lu"
"polpa","ˈpoɫ.pɐ"
"purificação","pu.ɾi.fi.kɐ.ˈsɐ̃w̃"
"representativo","Rɨ.pɾɨ.zẽ.tɐ.ˈti.vu"
"levantamento","lɨ.vɐ̃.tɐ.ˈmẽ.tu"
"porcaria","puɾ.kɐ.ˈɾi.ɐ"
"cirúrgico","si.ˈɾuɾ.ʒi.ku"
"providência","pɾu.vi.ˈdẽ.sjɐ"
"mundial","mũ.ˈdi.aɫ"
"lamentável","lɐ.mẽ.ˈta.vɛɫ"
"compartilhar","kõ.pɐɾ.ti.ˈʎaɾ"
"auditivo","aw.di.ˈti.vu"
"vanguarda","vɐ̃.ˈɡwaɾ.dɐ"
"influenciar","ĩ.flwẽ.ˈsi.aɾ"
"trema","ˈtɾe.mɐ"
"emblema","ẽ.ˈble.mɐ"
"apuro","ɐ.ˈpu.ɾu"
"audiência","aw.ˈdjẽ.sjɐ"
"ralhar","Rɐ.ˈʎaɾ"
"barafustar","bɐ.ɾɐ.fuʃ.ˈtaɾ"
"jogada","ʒu.ˈɡa.dɐ"
"atento","ɐ.ˈtẽ.tu"
"dispensa","diʃ.ˈpẽ.sɐ"
"evoluir","i.vu.ˈlwiɾ"
"brevemente","bɾɛ.vɨ.ˈmẽ.tɨ"
"rebanho","Rɨ.ˈbɐ.ɲu"
"cria","ˈkɾi.ɐ"
"carreira","kɐ.ˈRɐj.ɾɐ"
"brusco","ˈbɾuʃ.ku"
"escarlate","iʃ.kɐɾ.ˈla.tɨ"
"versão","vɨɾ.ˈsɐ̃w̃"
"repulsa","Rɨ.ˈpuɫ.sɐ"
"vaga","ˈva.ɡɐ"
"palito","pɐ.ˈli.tu"
"mecânica","mɨ.ˈkɐ.ni.kɐ"
"reservado","Rɨ.zɨɾ.ˈva.du"
"métrico","ˈmɛ.tɾi.ku"
"geofísica","ʒɛ.ɔ.ˈfi.zi.kɐ"
"tráfico","ˈtɾa.fi.ku"
"terrorista","tɨ.Ru.ˈɾiʃ.tɐ"
"eventualmente","i.vẽ.twaɫ.ˈmẽ.tɨ"
"extenuante","ɐjʃ.tɨ.ˈnwɐ̃.tɨ"
"descontar","dɨʃ.kõ.ˈtaɾ"
"recreio","Rɨ.ˈkɾɐj.u"
"frouxo","ˈfɾow.ʃu"
"pauta","ˈpaw.tɐ"
"decisivo","dɨ.si.ˈzi.vu"
"senha","ˈsɐj.ɲɐ"
"pontaria","põ.tɐ.ˈɾi.ɐ"
"destro","ˈdɛʃ.tɾu"
"detonação","dɨ.tu.nɐ.ˈsɐ̃w̃"
"debate","dɨ.ˈba.tɨ"
"expansão","ɐjʃ.pɐ̃.ˈsɐ̃w̃"
"fungicida","fũ.ʒi.ˈsi.dɐ"
"pesticida","pɛʃ.ti.ˈsi.dɐ"
"excisão","ɐjʃ.si.ˈzɐ̃w̃"
"amputação","ɐ̃.pu.tɐ.ˈsɐ̃w̃"
"ablação","ɐ.bla.ˈsɐ̃w̃"
"mutilação","mu.ti.lɐ.ˈsɐ̃w̃"
"asco","ˈaʃ.ku"
"nojo","ˈno.ʒu"
"náusea","ˈnaw.zjɐ"
"enjoo","ẽ.ˈʒo.u"
"flautista","flaw.ˈtiʃ.tɐ"
"racista","Ra.ˈsiʃ.tɐ"
"cartomancia","kɐɾ.tu.mɐ̃.ˈsi.ɐ"
"terminação","tɨɾ.mi.nɐ.ˈsɐ̃w̃"
"remate","Rɨ.ˈma.tɨ"
"arremesso","ɐ.Rɨ.ˈme.su"
"ruga","ˈRu.ɡɐ"
"envenenamento","ẽ.vɨ.nɨ.nɐ.ˈmẽ.tu"
"sexualmente","sɛ.kswaɫ.ˈmẽ.tɨ"
"sorriso","su.ˈRi.zu"
"vascular","vɐʃ.ku.ˈlaɾ"
"detrito","dɨ.ˈtɾi.tu"
"atrito","ɐ.ˈtɾi.tu"
"resíduo","Rɨ.ˈzi.dwu"
"sedimento","sɨ.di.ˈmẽ.tu"
"tortuoso","tuɾ.ˈtwo.zu"
"sinuoso","si.ˈnwo.zu"
"polar","pu.ˈlaɾ"
"dispersão","diʃ.pɨɾ.ˈsɐ̃w̃"
"dispersar","diʃ.pɨɾ.ˈsaɾ"
"debandada","dɨ.bɐ̃.ˈda.dɐ"
"fuga","ˈfu.ɡɐ"
"retirada","Rɨ.ti.ˈɾa.dɐ"
"sibilante","si.bi.ˈlɐ̃.tɨ"
"caracterização","kɐ.ɾɐk.tɨ.ɾi.zɐ.ˈsɐ̃w̃"
"caracterizar","kɐ.ɾɐk.tɨ.ɾi.ˈzaɾ"
"evidência","i.vi.ˈdẽ.sjɐ"
"açude","ɐ.ˈsu.dɨ"
"tacanho","tɐ.ˈkɐ.ɲu"
"turbulento","tuɾ.bu.ˈlẽ.tu"
"irrequieto","i.Rɨ.ˈkjɛ.tu"
"impaciente","ĩ.pɐ.ˈsjẽ.tɨ"
"paciência","pɐ.ˈsjẽ.sjɐ"
"passatempo","pa.sɐ.ˈtẽ.pu"
"frota","ˈfɾɔ.tɐ"
"armada","ɐɾ.ˈma.dɐ"
"malta","ˈmaɫ.tɐ"
"mula","ˈmu.lɐ"
"ninhada","ni.ˈɲa.dɐ"
"turma","ˈtuɾ.mɐ"
"fada","ˈfa.dɐ"
"lupa","ˈlu.pɐ"
"microscópio","mi.kɾuʃ.ˈkɔ.pju"
"principiante","pɾĩ.si.ˈpjɐ̃.tɨ"
"inexperiente","i.nɐjʃ.pɨ.ˈɾjẽ.tɨ"
"sensato","sẽ.ˈsa.tu"
"cobertor","ku.bɨɾ.ˈtoɾ"
"demora","dɨ.ˈmɔ.ɾɐ"
"imortal","i.muɾ.ˈtaɫ"
"glorioso","ɡlu.ˈɾjo.zu"
"edificar","i.di.fi.ˈkaɾ"
"aeroplano","ɐ.ɛ.ɾɔ.ˈplɐ.nu"
"aerostática","ɐ.ɛ.ɾɔʃ.ˈta.ti.kɐ"
"miolo","ˈmjo.lu"
"oráculo","ɔ.ˈɾa.ku.lu"
"maia","ˈmaj.ɐ"
"inconsciente","ĩ.kõʃ.ˈsjẽ.tɨ"
"espantalho","iʃ.pɐ̃.ˈta.ʎu"
"giesta","ˈʒjɛʃ.tɐ"
"simbolizar","sĩ.bu.li.ˈzaɾ"
"rebolar","Rɨ.bu.ˈlaɾ"
"reger","Rɨ.ˈʒeɾ"
"riscar","Riʃ.ˈkaɾ"
"delatar","dɨ.la.ˈtaɾ"
"denunciar","dɨ.nũ.ˈsi.aɾ"
"saborear","sɐ.bu.ˈɾi.aɾ"
"memorizar","mɨ.mu.ɾi.ˈzaɾ"
"reviver","Rɨ.vi.ˈveɾ"
"relembrar","Rɨ.lẽ.ˈbɾaɾ"
"endurecer","ẽ.du.ɾɨ.ˈseɾ"
"perpetuar","pɨɾ.pɛ.ˈtwaɾ"
"eternizar","i.tɨɾ.ni.ˈzaɾ"
"prolongar","pɾu.lõ.ˈɡaɾ"
"imortalizar","i.muɾ.tɐ.li.ˈzaɾ"
"recomeçar","Rɨ.ku.mɨ.ˈsaɾ"
"mascarar","mɐʃ.kɐ.ˈɾaɾ"
"preconizar","pɾɨ.ku.ni.ˈzaɾ"
"necessitar","nɨ.sɨ.si.ˈtaɾ"
"piscar","piʃ.ˈkaɾ"
"restar","Rɨʃ.ˈtaɾ"
"invalidar","ĩ.vɐ.li.ˈdaɾ"
"concorrer","kõ.ku.ˈReɾ"
"desanimar","dɨ.zɐ.ni.ˈmaɾ"
"desencorajar","dɨ.zẽ.ku.ɾɐ.ˈʒaɾ"
"testemunhar","tɨʃ.tɨ.mu.ˈɲaɾ"
"presenciar","pɾɨ.zẽ.ˈsi.aɾ"
"passear","pɐ.ˈsi.aɾ"
"estampar","iʃ.tɐ̃.ˈpaɾ"
"duradouro","du.ɾɐ.ˈdow.ɾu"
"frigir","fɾi.ˈʒiɾ"
"zangar","zɐ̃.ˈɡaɾ"
"implicar","ĩ.pli.ˈkaɾ"
"emaranhar","i.mɐ.ɾɐ.ˈɲaɾ"
"embirrar","ẽ.bi.ˈRaɾ"
"regulamentar","Rɨ.ɡu.lɐ.mẽ.ˈtaɾ"
"travar","tɾɐ.ˈvaɾ"
"emocionar","i.mu.sju.ˈnaɾ"
"comover","ku.mu.ˈveɾ"
"enternecer","ẽ.tɨɾ.nɨ.ˈseɾ"
"contaminar","kõ.tɐ.mi.ˈnaɾ"
"reforçar","Rɨ.fuɾ.ˈsaɾ"
"intensificar","ĩ.tẽ.sɨ.fi.ˈkaɾ"
"educar","i.du.ˈkaɾ"
"treinar","tɾɐj.ˈnaɾ"
"exercitar","i.zɨɾ.si.ˈtaɾ"
"equivaler","e.ki.vɐ.ˈleɾ"
"repousar","Rɨ.pow.ˈzaɾ"
"superar","su.pɨ.ˈɾaɾ"
"galgar","ɡaɫ.ˈɡaɾ"
"celebrar","sɨ.lɨ.ˈbɾaɾ"
"encaixar","ẽ.kaj.ˈʃaɾ"
"prefigurar","pɾɨ.fi.ɡu.ˈɾaɾ"
"numerar","nu.mɨ.ˈɾaɾ"
"remover","Rɨ.mu.ˈveɾ"
"revolver","Rɨ.voɫ.ˈveɾ"
"meridional","mɨ.ɾi.dju.ˈnaɫ"
"localização","lu.kɐ.li.zɐ.ˈsɐ̃w̃"
"afluente","ɐ.ˈflwẽ.tɨ"
"foz","ˈfɔʃ"
"voraz","vu.ˈɾaʃ"
"insaciável","ĩ.sɐ.ˈsi.a.vɛɫ"
"poeira","ˈpwɐj.ɾɐ"
"adverbial","ɐd.vɨɾ.ˈbi.aɫ"
"fartar","fɐɾ.ˈtaɾ"
"contentar","kõ.tẽ.ˈtaɾ"
"abecedário","ab.sˈda.ɾju"
"ladrar","lɐ.ˈdɾaɾ"
"latido","lɐ.ˈti.du"
"arrependimento","ɐ.Rɨ.pẽ.di.ˈmẽ.tu"
"sossego","su.ˈse.ɡu"
"nervosismo","nɨɾ.vu.ˈziʒ.mu"
"pretérito","pɾɨ.ˈtɛ.ɾi.tu"
"imperfeito","ĩ.pɨɾ.ˈfɐj.tu"
"passada","pɐ.ˈsa.dɐ"
"incompleto","ĩ.kõ.ˈplɛ.tu"
"defeituoso","dɨ.fɐj.ˈtwo.zu"
"irritável","i.Ri.ˈta.vɛɫ"
"impaciência","ĩ.pɐ.ˈsjẽ.sjɐ"
"pendor","pẽ.ˈdoɾ"
"vocação","vu.kɐ.ˈsɐ̃w̃"
"colérico","ku.ˈlɛ.ɾi.ku"
"exaltado","i.za.lˈta.du"
"desespero","dɨ.zɨʃ.ˈpe.ɾu"
"vertente","vɨɾ.ˈtẽ.tɨ"
"cólera","ˈkɔ.lɨ.ɾɐ"
"indignado","ĩ.di.ˈɡna.du"
"propenso","pɾu.ˈpẽ.su"
"ferrenho","fɨ.ˈRɐj.ɲu"
"promulgar","pɾu.muɫ.ˈɡaɾ"
"redimir","Rɨ.di.ˈmiɾ"
"cativeiro","kɐ.ti.ˈvɐj.ɾu"
"refém","Rɨ.ˈfɐ̃j̃"
"penhor","pɨ.ˈɲoɾ"
"testemunho","tɨʃ.tɨ.ˈmu.ɲu"
"resgate","Rɨʒ.ˈɡa.tɨ"
"resgatar","Rɨʒ.ɡɐ.ˈtaɾ"
"salvação","saɫ.vɐ.ˈsɐ̃w̃"
"penitência","pɨ.ni.ˈtẽ.sjɐ"
